X,Y,Z,Name,FID,Field_1,LINEA,RUTA,SISTEMA
-99.10993048,19.48293516,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11088273,19.48179666,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11111111,19.48159659,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11133654,19.48138627,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11146402,19.48128323,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11170167,19.48114553,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11205993,19.48104501,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1122386,19.48102565,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11251593,19.48101352,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1128689,19.48102765,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11367226,19.48112964,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11449048,19.48126587,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11577481,19.48149418,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11634365,19.48157798,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11752634,19.4816924,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11920587,19.48177889,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11938337,19.48179025,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11949835,19.48180739,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11973105,19.48185375,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.11998249,19.48191036,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12296212,19.48293073,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12310941,19.48297662,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12331517,19.48303188,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12476159,19.48335799,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12615355,19.48367647,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12632102,19.48375096,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12647236,19.48383885,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12663583,19.48395733,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.12691838,19.48418094,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1271409,19.48436697,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13013894,19.48656264,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13037427,19.48673293,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13054985,19.48685332,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13072388,19.4869321,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13090395,19.48698792,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13370863,19.48760648,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13403544,19.48767653,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13430024,19.48775237,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13625697,19.48866736,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13642847,19.48873597,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13651674,19.48875862,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13663601,19.48877638,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13861635,19.48899614,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13900973,19.489058,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.13935758,19.48912756,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14329897,19.48992521,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14437266,19.49015723,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14458727,19.49021444,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14485209,19.4903027,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14512608,19.49039942,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14525237,19.49044229,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14545514,19.49050526,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14572246,19.4905653,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.14607986,19.49063228,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15061134,19.49154458,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15191528,19.49179991,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15219569,19.49184558,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15250634,19.4918568,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15271578,19.49184111,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15289048,19.49180581,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15301374,19.49176554,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15310447,19.49172529,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15321333,19.49166887,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15340845,19.49153981,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15891175,19.48795258,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15914295,19.48781788,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15934265,19.4877365,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15967989,19.48764871,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.15995089,19.4875952,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16028465,19.48755206,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16045256,19.48754761,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16063713,19.48755749,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16092613,19.48762179,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16110167,19.48768189,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16121365,19.48771766,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1613317,19.4877735,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16147096,19.48785085,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1636381,19.48902123,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16398691,19.4892134,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16417561,19.48930572,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16433908,19.48936896,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16640488,19.49007297,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16773363,19.49048698,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16932252,19.49100566,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16969913,19.49112944,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.16984894,19.49115881,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17002805,19.49117588,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17020491,19.4911746,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17061335,19.4911515,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17233173,19.4910355,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17248047,19.49101503,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17262289,19.4909862,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17459259,19.49058322,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17545921,19.4904142,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1765129,19.49020395,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.17747206,19.49001651,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18022264,19.48958782,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18071075,19.48954077,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18102715,19.48951905,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18125408,19.48952708,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18143187,19.48955679,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18164258,19.48961176,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18188995,19.48966624,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18872482,19.49160531,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18898599,19.49170439,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18917113,19.49179399,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18936874,19.49191336,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18961071,19.49212265,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18995048,19.49247123,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19028484,19.49278401,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19036812,19.49285648,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19045815,19.4929166,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19067111,19.49300473,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19112348,19.49313909,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19152521,19.49326616,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1919913,19.49342203,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1923477,19.49358327,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1928724,19.49381417,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19313587,19.49391585,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19799322,19.49556344,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19831337,19.49568169,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19852022,19.49576156,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19864637,19.49582359,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19874606,19.49589641,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.1988185,19.49595313,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19895997,19.49612754,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19923806,19.49646263,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19956108,19.49683429,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19999821,19.49730212,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20095788,19.49820795,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20111769,19.49839659,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20121859,19.49853903,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20128199,19.49868269,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20138066,19.49901694,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20141782,19.49929575,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.2014048,19.49951056,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20135746,19.49971502,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20128696,19.49994261,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20025671,19.50313223,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.20004553,19.50378129,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.19976982,19.50463014,0,STC Metro,5,STC Metro,6,El Rosario - Martín Carrera,STC Metro
-99.18926371,19.36150156,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18811762,19.37173047,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1868938,19.38207947,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18642191,19.38588182,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18607793,19.38916996,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18583584,19.39122657,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18530695,19.39591608,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18513421,19.39767463,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18497376,19.39931884,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18499103,19.39943933,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18504358,19.39955979,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18513,19.39969782,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18519512,19.39979531,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18531743,19.39996745,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18561026,19.40033091,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18637269,19.40151583,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18675446,19.40219022,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18773373,19.40392008,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18780494,19.40404625,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18785345,19.40415237,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18950238,19.4074963,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1907045,19.41014056,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19080808,19.41036159,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19164803,19.41253843,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19171881,19.41272247,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19175673,19.41283003,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19179336,19.41290412,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1918325,19.41296744,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1919196,19.41309647,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19206476,19.41331231,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19260387,19.41411563,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19372281,19.41597783,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19384659,19.41622638,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19394483,19.41644087,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19400585,19.41663748,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19403626,19.41677971,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19405662,19.41694468,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19406563,19.41710966,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19406457,19.41727823,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19405218,19.41744921,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19401214,19.41769434,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19397077,19.41787132,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19391555,19.41805909,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19385273,19.41821936,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1937358,19.41843229,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19356599,19.4186943,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19311322,19.41942885,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19300253,19.41960352,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1929359,19.4197339,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1928781,19.41987624,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19283544,19.42002692,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19280155,19.42014532,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19277655,19.42031392,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19274782,19.42053034,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19271414,19.42082956,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19177237,19.42761097,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1912461,19.43110589,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19115946,19.4315233,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19111448,19.43184854,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19046597,19.4376859,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19042608,19.43806374,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19036434,19.43953242,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19038032,19.43971237,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19040891,19.4399116,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19043317,19.44007385,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19047371,19.44026127,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19050814,19.4403894,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19055466,19.44050986,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19064531,19.44068403,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19089188,19.44102032,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19164365,19.44203181,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19177459,19.4422053,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1918574,19.44232572,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19190793,19.44242323,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19195443,19.44252838,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19199496,19.44269668,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19201957,19.44284202,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19202355,19.44300271,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19201827,19.44320363,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1919681,19.44356379,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19154556,19.44659676,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19152232,19.44674659,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19150729,19.44682766,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19103077,19.44931414,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19100673,19.44944616,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1909706,19.44959181,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19017356,19.45259852,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19008489,19.45286691,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19000821,19.45304393,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
